runtime,performance,problem,n_qubits,algorithm,n_qaoa_layers
0.4977296509650043,0.8121396513557989,Partition,8,WSQAOA,2
0.4976925249650043,0.7551574539094318,Partition,8,WSQAOA,2
0.4977917379650043,0.7537717460147803,Partition,8,WSQAOA,2
0.9960896359530043,0.7883820008781536,Partition,8,WSQAOA,2
0.9959055429530044,0.7496185834324666,Partition,8,WSQAOA,2
0.9961318049530044,0.737525616700426,Partition,8,WSQAOA,2
0.6534434395630042,0.795990160731369,Partition,8,WSQAOA,2
0.6534393955630042,0.7676692300335134,Partition,8,WSQAOA,2
0.6535745245630042,0.7527013491670586,Partition,8,WSQAOA,2
0.8406290866030044,0.7746362343901624,Partition,8,WSQAOA,2
0.8404424166030044,0.7778211517438969,Partition,8,WSQAOA,2
0.8405170866030043,0.7897989170825407,Partition,8,WSQAOA,2
0.9336355741820042,0.6768040415737128,Partition,8,WSQAOA,2
0.9336453181820044,0.7393191726138105,Partition,8,WSQAOA,2
0.9336037331820042,0.8138708218299745,Partition,8,WSQAOA,2
1.6347613564950043,0.754747665515252,Partition,8,WSQAOA,2
1.6344182724950043,0.7871386640559223,Partition,8,WSQAOA,2
1.6354588054950043,0.7976769751799576,Partition,8,WSQAOA,2
1.0427530526420044,0.7476284891192928,Partition,8,WSQAOA,2
1.0426665446420043,0.7214306336969583,Partition,8,WSQAOA,2
1.0427636796420043,0.7890505384269018,Partition,8,WSQAOA,2
0.7313694976580043,0.7847635072152422,Partition,8,WSQAOA,2
0.7314875016580042,0.792607132692628,Partition,8,WSQAOA,2
0.7314639996580043,0.7941224043556652,Partition,8,WSQAOA,2
0.8247328335190043,0.7496777484980672,Partition,8,WSQAOA,2
0.8247294075190044,0.7668738912228066,Partition,8,WSQAOA,2
0.8247847045190044,0.7926418343827191,Partition,8,WSQAOA,2
0.9025128086330043,0.7671998686718126,Partition,8,WSQAOA,2
0.9028029056330045,0.712677619165435,Partition,8,WSQAOA,2
0.9029658246330043,0.7976700082344249,Partition,8,WSQAOA,2
1.1057353310740043,0.7979639782710001,Partition,8,WSQAOA,2
1.1051430980740045,0.7725682230163203,Partition,8,WSQAOA,2
1.1051698460740045,0.706855883475689,Partition,8,WSQAOA,2
0.7161497025550043,0.7731713653433371,Partition,8,WSQAOA,2
0.7157583175550044,0.7504648448163528,Partition,8,WSQAOA,2
0.7158303595550044,0.7314943390920604,Partition,8,WSQAOA,2
1.1673391783840044,0.6923924317469118,Partition,8,WSQAOA,2
1.1675320743840043,0.8039183340178729,Partition,8,WSQAOA,2
1.1673074723840042,0.7855498516153266,Partition,8,WSQAOA,2
1.3388093107090044,0.7837645207575101,Partition,8,WSQAOA,2
1.3388341077090045,0.7851696371026212,Partition,8,WSQAOA,2
1.3385975967090045,0.7688963526705218,Partition,8,WSQAOA,2
1.3077147638400044,0.7659169459628034,Partition,8,WSQAOA,2
1.3077984378400043,0.7343431055221906,Partition,8,WSQAOA,2
1.3075513428400043,0.7876430461699097,Partition,8,WSQAOA,2
0.6223341346440043,0.7626538850228538,Partition,8,WSQAOA,2
0.6224187246440043,0.7121916003011916,Partition,8,WSQAOA,2
0.6222729206440043,0.8100735905098776,Partition,8,WSQAOA,2
0.9339548699990043,0.8093167160231133,Partition,8,WSQAOA,2
0.9338773639990043,0.7777614957592208,Partition,8,WSQAOA,2
0.9339678699990044,0.7560936967450923,Partition,8,WSQAOA,2
0.7156693109390044,0.8072808935547533,Partition,8,WSQAOA,2
0.7157342729390044,0.79032129102529,Partition,8,WSQAOA,2
0.7160167379390043,0.7906326137339371,Partition,8,WSQAOA,2
0.7313004569150043,0.7549428737203159,Partition,8,WSQAOA,2
0.7316991819150043,0.7904546651562532,Partition,8,WSQAOA,2
0.7316293839150043,0.7845691969214036,Partition,8,WSQAOA,2
0.9493623819040045,0.8086417083844862,Partition,8,WSQAOA,2
0.9496124729040043,0.7527039233611639,Partition,8,WSQAOA,2
0.9495693869040043,0.6954676083075141,Partition,8,WSQAOA,2
0.7780561134210044,0.8014422567794762,Partition,8,WSQAOA,2
0.7781048224210045,0.7863467292320104,Partition,8,WSQAOA,2
0.7781545734210045,0.7690490864627318,Partition,8,WSQAOA,2
0.5444262708070043,0.8133265356264326,Partition,8,WSQAOA,2
0.5445102758070044,0.7937645150391756,Partition,8,WSQAOA,2
0.5445581128070043,0.7406406030947497,Partition,8,WSQAOA,2
2.4445986731520044,0.7464924487805508,Partition,8,WSQAOA,2
2.4448568511520046,0.76540140774847,Partition,8,WSQAOA,2
2.4448715181520044,0.7855900196978126,Partition,8,WSQAOA,2
0.7469895486020044,0.7792828098212068,Partition,8,WSQAOA,2
0.7469186316020044,0.7633988126371046,Partition,8,WSQAOA,2
0.7469041776020044,0.8108214102376126,Partition,8,WSQAOA,2
1.8834546322540044,0.7676601665703834,Partition,8,WSQAOA,2
1.8837470622540045,0.7625963614910901,Partition,8,WSQAOA,2
1.8837495212540045,0.7893361385762496,Partition,8,WSQAOA,2
0.8249179392560044,0.788396403654053,Partition,8,WSQAOA,2
0.8246371742560044,0.7987456666613867,Partition,8,WSQAOA,2
0.8249362682560044,0.7995408700779644,Partition,8,WSQAOA,2
1.1672799967920042,0.7452907759039277,Partition,8,WSQAOA,2
1.1674367507920043,0.7583687660005417,Partition,8,WSQAOA,2
1.1676364277920044,0.7854313960655727,Partition,8,WSQAOA,2
0.7471226399640043,0.7132336607756774,Partition,8,WSQAOA,2
0.7469311239640044,0.7821718512640103,Partition,8,WSQAOA,2
0.7469748329640042,0.7219158829094666,Partition,8,WSQAOA,2
0.7469017151450044,0.7268676683098959,Partition,8,WSQAOA,2
0.7468295041450044,0.7435786092053783,Partition,8,WSQAOA,2
0.7468856331450044,0.7798947988734574,Partition,8,WSQAOA,2
0.8245622188630044,0.775530382779544,Partition,8,WSQAOA,2
0.8248049338630044,0.7991256074851244,Partition,8,WSQAOA,2
0.8248560568630043,0.8216943158317854,Partition,8,WSQAOA,2
1.3388354310160044,0.7553553625952629,Partition,8,WSQAOA,2
1.8802453178490008,0.7615117054117814,Partition,8,WSQAOA,3
1.880120267849001,0.7154969630992021,Partition,8,WSQAOA,3
1.880370988849001,0.7170429226911031,Partition,8,WSQAOA,3
2.793777802424001,0.7240081185873187,Partition,8,WSQAOA,3
2.793686300424001,0.7601298247893037,Partition,8,WSQAOA,3
2.793651354424001,0.7316522942042502,Partition,8,WSQAOA,3
3.3035176465880007,0.7423540959664322,Partition,8,WSQAOA,3
3.3027107005880008,0.7113685268562651,Partition,8,WSQAOA,3
3.303620360588001,0.7359252484384169,Partition,8,WSQAOA,3
1.242947509825001,0.7631098791091128,Partition,8,WSQAOA,3
1.2432733208250009,0.7075799843054416,Partition,8,WSQAOA,3
1.242531209825001,0.7569654780813764,Partition,8,WSQAOA,3
1.1154973878130006,0.6970253485850063,Partition,8,WSQAOA,3
1.1155766468130006,0.7698676287860341,Partition,8,WSQAOA,3
1.1151538788130007,0.7616213301563981,Partition,8,WSQAOA,3
1.349119327423001,0.7489083894776064,Partition,8,WSQAOA,3
1.349099368423001,0.7140225684385563,Partition,8,WSQAOA,3
1.348914023423001,0.763811327432597,Partition,8,WSQAOA,3
1.2003450784630008,0.742816019910847,Partition,8,WSQAOA,3
1.2003401214630007,0.7296278700215696,Partition,8,WSQAOA,3
1.2002732434630008,0.7452641047632853,Partition,8,WSQAOA,3
1.2005437750420007,0.6870632947877269,Partition,8,WSQAOA,3
1.2004990690420008,0.7087374245363898,Partition,8,WSQAOA,3
1.2004610670420008,0.7395664576824456,Partition,8,WSQAOA,3
3.303218941355001,0.7154314517472393,Partition,8,WSQAOA,3
3.3032048473550004,0.7624363355583395,Partition,8,WSQAOA,3
3.3030687723550005,0.7544872038355853,Partition,8,WSQAOA,3
2.6027180945020003,0.7354703119763855,Partition,8,WSQAOA,3
2.6024464205020004,0.7431014784687244,Partition,8,WSQAOA,3
2.6022299065020005,0.7283055166061193,Partition,8,WSQAOA,3
1.0942444245180007,0.7436102700648423,Partition,8,WSQAOA,3
1.0938195815180007,0.7529176363399522,Partition,8,WSQAOA,3
1.0940025335180008,0.729187262587848,Partition,8,WSQAOA,3
1.837462415379001,0.732592322818546,Partition,8,WSQAOA,3
1.8375424153790008,0.6877814508927087,Partition,8,WSQAOA,3
1.8381246493790009,0.747742478699719,Partition,8,WSQAOA,3
1.2216612244930007,0.7308313573327504,Partition,8,WSQAOA,3
1.2218300694930007,0.7463037594460271,Partition,8,WSQAOA,3
1.2215767574930008,0.7707552799577412,Partition,8,WSQAOA,3
1.1152859939340007,0.7247868602274042,Partition,8,WSQAOA,3
1.1155826719340007,0.7659044328319135,Partition,8,WSQAOA,3
1.1152965339340009,0.6840304957400827,Partition,8,WSQAOA,3
1.1788935294150007,0.7236921135742934,Partition,8,WSQAOA,3
1.1789912074150006,0.74121842586023,Partition,8,WSQAOA,3
1.1790447064150007,0.7634995449475394,Partition,8,WSQAOA,3
1.4338337692440006,0.6684118824867847,Partition,8,WSQAOA,3
1.4338123962440008,0.7512850555814284,Partition,8,WSQAOA,3
1.4338792752440008,0.7774039487050118,Partition,8,WSQAOA,3
1.3066908635690009,0.7410039052317295,Partition,8,WSQAOA,3
1.306681740569001,0.7142456811997109,Partition,8,WSQAOA,3
1.306533188569001,0.7432722431388151,Partition,8,WSQAOA,3
1.0303625627000008,0.7361439674912339,Partition,8,WSQAOA,3
1.0303890667000009,0.7061371516263785,Partition,8,WSQAOA,3
1.0303788967000007,0.7657977094752965,Partition,8,WSQAOA,3
1.7314960775040007,0.735994590021778,Partition,8,WSQAOA,3
1.7310421485040008,0.7166265442352321,Partition,8,WSQAOA,3
1.7316590775040008,0.7646587773479513,Partition,8,WSQAOA,3
1.2638819288590006,0.7683926486586955,Partition,8,WSQAOA,3
1.2639592218590008,0.7712257384868112,Partition,8,WSQAOA,3
1.2638745988590008,0.7251919303149115,Partition,8,WSQAOA,3
2.5600505717990005,0.7603635720827183,Partition,8,WSQAOA,3
2.5600871117990005,0.7428001300176298,Partition,8,WSQAOA,3
2.5599431887990005,0.7656462207603515,Partition,8,WSQAOA,3
2.3898156817750005,0.737952142487369,Partition,8,WSQAOA,3
2.389901173775,0.7637053607841656,Partition,8,WSQAOA,3
2.3896705837750005,0.7305770191144786,Partition,8,WSQAOA,3
1.3279969177640008,0.7343449687653935,Partition,8,WSQAOA,3
1.3278778707640009,0.7271800854290613,Partition,8,WSQAOA,3
1.3277486237640008,0.6666185707778787,Partition,8,WSQAOA,3
3.282655174281001,0.755557088150244,Partition,8,WSQAOA,3
3.281912686281001,0.7600059484880101,Partition,8,WSQAOA,3
3.282171273281001,0.7433627215156999,Partition,8,WSQAOA,3
1.3913397686670006,0.7267395425213877,Partition,8,WSQAOA,3
1.3917715356670006,0.757308179181952,Partition,8,WSQAOA,3
1.3914214776670006,0.7446671457300914,Partition,8,WSQAOA,3
1.2004512600120008,0.7216475060249543,Partition,8,WSQAOA,3
1.2002815820120007,0.705833001042174,Partition,8,WSQAOA,3
1.200607178012001,0.7316692804043333,Partition,8,WSQAOA,3
3.3036787784620003,0.752894591534664,Partition,8,WSQAOA,3
3.303437136462,0.7432627594998024,Partition,8,WSQAOA,3
3.303002114462,0.7718042798508368,Partition,8,WSQAOA,3
2.7299329561140007,0.7644162916059462,Partition,8,WSQAOA,3
2.7303286801140003,0.7408891246659198,Partition,8,WSQAOA,3
2.7300126691140005,0.7530616572131708,Partition,8,WSQAOA,3
1.6890300521160009,0.7390903521814098,Partition,8,WSQAOA,3
1.689039708116001,0.7668788599151708,Partition,8,WSQAOA,3
1.6886523231160009,0.7607577470101337,Partition,8,WSQAOA,3
1.561293190652001,0.7249209007353846,Partition,8,WSQAOA,3
1.561317483652001,0.7808775071098221,Partition,8,WSQAOA,3
1.561720280652001,0.7466029782756215,Partition,8,WSQAOA,3
3.3032845038240004,0.7235822473950247,Partition,8,WSQAOA,3
3.3037049358240007,0.7514012830158338,Partition,8,WSQAOA,3
3.3032602448240005,0.764291164711001,Partition,8,WSQAOA,3
1.4129699820050008,0.7800863337612242,Partition,8,WSQAOA,3
1.4127037610050008,0.7633059541031703,Partition,8,WSQAOA,3
1.4126644250050007,0.7483339556535268,Partition,8,WSQAOA,3
1.518950726723001,0.7463261191894737,Partition,8,WSQAOA,3
1.519181565723001,0.7289070950768651,Partition,8,WSQAOA,3
1.5190395217230008,0.7765679588439557,Partition,8,WSQAOA,3
1.1153964058760006,0.729131767903664,Partition,8,WSQAOA,3
1.6066403741689936,0.7042289836719186,Partition,8,WSQAOA,4
1.6063016041689935,0.669935562626914,Partition,8,WSQAOA,4
1.6064278261689935,0.7057629234710078,Partition,8,WSQAOA,4
2.4673348407439937,0.7042841984894351,Partition,8,WSQAOA,4
2.4676731187439938,0.7007702175771463,Partition,8,WSQAOA,4
2.4674489377439937,0.70776926262137,Partition,8,WSQAOA,4
3.4633481539079938,0.7197874861401229,Partition,8,WSQAOA,4
3.4635475789079937,0.6963609194221609,Partition,8,WSQAOA,4
3.4634019969079937,0.6954235699166628,Partition,8,WSQAOA,4
2.5214610321449933,0.6948980498450515,Partition,8,WSQAOA,4
2.5211259371449932,0.7160839064858906,Partition,8,WSQAOA,4
2.5214502031449935,0.676711092875237,Partition,8,WSQAOA,4
2.3866016541329933,0.6625339009061487,Partition,8,WSQAOA,4
2.3866899511329933,0.7062057186131115,Partition,8,WSQAOA,4
2.3866722391329933,0.6987747243563387,Partition,8,WSQAOA,4
2.3060704777429937,0.6623329094034309,Partition,8,WSQAOA,4
2.3061308897429935,0.6803475766547232,Partition,8,WSQAOA,4
2.3059516727429936,0.6928205622417135,Partition,8,WSQAOA,4
4.163036601782994,0.7105254134738302,Partition,8,WSQAOA,4
4.163039860782994,0.68427436061395,Partition,8,WSQAOA,4
4.162465463782994,0.7078682782433031,Partition,8,WSQAOA,4
1.9024494023619936,0.6299990142530134,Partition,8,WSQAOA,4
1.9022865663619934,0.7379809955696569,Partition,8,WSQAOA,4
1.9022570633619935,0.6898911462130061,Partition,8,WSQAOA,4
2.5754369956749934,0.693123199877108,Partition,8,WSQAOA,4
2.5750151496749933,0.68071840970384,Partition,8,WSQAOA,4
2.5748852306749934,0.719519976850222,Partition,8,WSQAOA,4
3.543871848821994,0.6885013872240434,Partition,8,WSQAOA,4
3.544224199821994,0.6915338836608993,Partition,8,WSQAOA,4
3.543983435821994,0.6952969899856817,Partition,8,WSQAOA,4
1.7679365918379935,0.67268555322655,Partition,8,WSQAOA,4
1.7676909158379934,0.745383921145902,Partition,8,WSQAOA,4
1.7678997168379935,0.73511947299811,Partition,8,WSQAOA,4
4.162908610698994,0.6572516160978885,Partition,8,WSQAOA,4
4.162754936698994,0.6338796319825495,Partition,8,WSQAOA,4
4.162833859698995,0.6770025905733631,Partition,8,WSQAOA,4
2.6286665738129935,0.6896555243573758,Partition,8,WSQAOA,4
2.628830537812994,0.718784307668943,Partition,8,WSQAOA,4
2.6288423358129935,0.7309756940278943,Partition,8,WSQAOA,4
3.1935068732539937,0.6983280103333412,Partition,8,WSQAOA,4
3.1938204612539938,0.7006535158795462,Partition,8,WSQAOA,4
3.194087097253994,0.6763006877362893,Partition,8,WSQAOA,4
2.8714544157349935,0.6806791876660374,Partition,8,WSQAOA,4
2.871309230734994,0.6866534720338592,Partition,8,WSQAOA,4
2.8714465747349935,0.6943059432996382,Partition,8,WSQAOA,4
2.8981796925639935,0.6623862490702391,Partition,8,WSQAOA,4
2.8976107055639932,0.6845771042094005,Partition,8,WSQAOA,4
2.8978369205639933,0.7075960323261121,Partition,8,WSQAOA,4
4.162955327888994,0.6658863071496763,Partition,8,WSQAOA,4
4.162612848888994,0.6948465243492229,Partition,8,WSQAOA,4
4.162583935888994,0.6838870082086309,Partition,8,WSQAOA,4
2.0369803550199936,0.6897453737350703,Partition,8,WSQAOA,4
2.0369222690199935,0.6621005339012195,Partition,8,WSQAOA,4
2.037011606019994,0.7295647420690111,Partition,8,WSQAOA,4
3.8404161848239937,0.6890881295401255,Partition,8,WSQAOA,4
3.8398646608239937,0.6744410994054785,Partition,8,WSQAOA,4
3.8400774608239936,0.6712829180684848,Partition,8,WSQAOA,4
4.1638474871789946,0.6754268937138502,Partition,8,WSQAOA,4
4.163333434178994,0.6961135990953365,Partition,8,WSQAOA,4
4.162850368178995,0.6967672263008583,Partition,8,WSQAOA,4
2.1715637891189936,0.6843218065400133,Partition,8,WSQAOA,4
2.1715463701189934,0.696491100678366,Partition,8,WSQAOA,4
2.1715932081189937,0.6768978750957723,Partition,8,WSQAOA,4
1.9563512780949937,0.7095012520920093,Partition,8,WSQAOA,4
1.9562917340949935,0.7256228418448499,Partition,8,WSQAOA,4
1.9563614470949935,0.6482109662921399,Partition,8,WSQAOA,4
2.870849115083993,0.6884115009393627,Partition,8,WSQAOA,4
2.8707441540839933,0.6947709347825987,Partition,8,WSQAOA,4
2.8714283420839934,0.6439007996557818,Partition,8,WSQAOA,4
3.3555477806009937,0.6583256715290118,Partition,8,WSQAOA,4
3.3558723266009935,0.7089334854833985,Partition,8,WSQAOA,4
3.355478109600994,0.6791071762895141,Partition,8,WSQAOA,4
1.8216665299869934,0.6862336580546057,Partition,8,WSQAOA,4
1.8216467809869936,0.734556531948864,Partition,8,WSQAOA,4
1.8217694929869934,0.6951582493703498,Partition,8,WSQAOA,4
1.7676837343319933,0.6953830819742445,Partition,8,WSQAOA,4
1.7676583203319933,0.6663487515296517,Partition,8,WSQAOA,4
1.7680077103319933,0.6826253195636426,Partition,8,WSQAOA,4
2.2521738497819936,0.6906839372489785,Partition,8,WSQAOA,4
2.2523165687819935,0.7005198353109078,Partition,8,WSQAOA,4
2.2522214367819933,0.7394177792894455,Partition,8,WSQAOA,4
1.9025203774339936,0.6765943182451911,Partition,8,WSQAOA,4
1.9022471134339936,0.7044027604310238,Partition,8,WSQAOA,4
1.9023318274339935,0.7230488982289806,Partition,8,WSQAOA,4
2.3598664354359933,0.6804156481348974,Partition,8,WSQAOA,4
2.359696764435993,0.7208934989648094,Partition,8,WSQAOA,4
2.359754022435993,0.6792499050257867,Partition,8,WSQAOA,4
2.1176868389719936,0.70348402757131,Partition,8,WSQAOA,4
2.1174921649719938,0.7135949448852154,Partition,8,WSQAOA,4
2.117320072971993,0.7133322425638084,Partition,8,WSQAOA,4
2.655907141143994,0.6674366473422623,Partition,8,WSQAOA,4
2.6559730221439937,0.6714740803086251,Partition,8,WSQAOA,4
2.655578210143994,0.6962309052573948,Partition,8,WSQAOA,4
1.9830628233249934,0.7028411737253156,Partition,8,WSQAOA,4
1.9831080393249934,0.7361573426618966,Partition,8,WSQAOA,4
1.9832564963249932,0.7037401249554341,Partition,8,WSQAOA,4
3.7053870880429938,0.7061234865380425,Partition,8,WSQAOA,4
3.7058065520429935,0.7203387312959704,Partition,8,WSQAOA,4
3.7055134060429937,0.702950709098409,Partition,8,WSQAOA,4
3.597912890195994,0.6827149575963865,Partition,8,WSQAOA,4
0.3918587884679999,0.759585578658133,Partition,9,WSQAOA,1
0.39177516146799984,0.829141010775389,Partition,9,WSQAOA,1
0.39181991246799985,0.8348887189225684,Partition,9,WSQAOA,1
0.49538413937299985,0.8652357769061315,Partition,9,WSQAOA,1
0.49509454537299985,0.8287697637056682,Partition,9,WSQAOA,1
0.4952560923729999,0.8682096679725985,Partition,9,WSQAOA,1
0.4031679369989999,0.8663240497680298,Partition,9,WSQAOA,1
0.40327323699899986,0.8529361510593486,Partition,9,WSQAOA,1
0.40323848399899986,0.828035386347168,Partition,9,WSQAOA,1
0.33429959419799987,0.8573955207558996,Partition,9,WSQAOA,1
0.33443255719799986,0.7959745710305451,Partition,9,WSQAOA,1
0.33420030019799984,0.7952887735599764,Partition,9,WSQAOA,1
0.5989564642849998,0.7689463820869586,Partition,9,WSQAOA,1
0.599042680285,0.8577820923593494,Partition,9,WSQAOA,1
0.5988935422849999,0.8436450299933768,Partition,9,WSQAOA,1
0.35730468784799985,0.8625069317563806,Partition,9,WSQAOA,1
0.35731610684799986,0.7963162619390715,Partition,9,WSQAOA,1
0.35736023084799984,0.8707688675554078,Partition,9,WSQAOA,1
0.34573925026699986,0.736418054610339,Partition,9,WSQAOA,1
0.34570962626699986,0.7527451470715448,Partition,9,WSQAOA,1
0.34579416726699985,0.8499696321295064,Partition,9,WSQAOA,1
0.4033197584619999,0.7925006832256724,Partition,9,WSQAOA,1
0.4033869264619999,0.8105920652063054,Partition,9,WSQAOA,1
0.4033189704619999,0.8033278139600281,Partition,9,WSQAOA,1
0.39205364681599986,0.8656186987510573,Partition,9,WSQAOA,1
0.3918487258159999,0.8183501647840851,Partition,9,WSQAOA,1
0.3918270118159999,0.8277950414026826,Partition,9,WSQAOA,1
0.5300174317499999,0.738367588903472,Partition,9,WSQAOA,1
0.52996912675,0.850762241491962,Partition,9,WSQAOA,1
0.5300732307499999,0.8441986127304593,Partition,9,WSQAOA,1
1.105347203406,0.8527209665115366,Partition,9,WSQAOA,1
1.105365123406,0.8401972764691455,Partition,9,WSQAOA,1
1.105581127406,0.8569447414915858,Partition,9,WSQAOA,1
0.932861037814,0.8222036518074787,Partition,9,WSQAOA,1
0.9323755898139999,0.8498565477645584,Partition,9,WSQAOA,1
0.9322138408139999,0.8052672159580277,Partition,9,WSQAOA,1
0.33427608110999985,0.7376029925860975,Partition,9,WSQAOA,1
0.33419783010999987,0.7313791360262639,Partition,9,WSQAOA,1
0.33435299810999985,0.8594366748716508,Partition,9,WSQAOA,1
0.34583573447299987,0.7635380176749847,Partition,9,WSQAOA,1
0.34579694247299986,0.7209601531334023,Partition,9,WSQAOA,1
0.3459751974729999,0.8070097463255159,Partition,9,WSQAOA,1
0.5184481161899999,0.8453953836898617,Partition,9,WSQAOA,1
0.5184833701899999,0.7902666917618367,Partition,9,WSQAOA,1
0.5183884911899999,0.7390050268582485,Partition,9,WSQAOA,1
0.4838098845429999,0.7735353241146156,Partition,9,WSQAOA,1
0.4838538865429999,0.7821609671241015,Partition,9,WSQAOA,1
0.4837948455429999,0.8268376099710911,Partition,9,WSQAOA,1
0.5644257551859999,0.8335111202775122,Partition,9,WSQAOA,1
0.5645309661859998,0.7414853580231556,Partition,9,WSQAOA,1
0.5644625111859999,0.8077329420264753,Partition,9,WSQAOA,1
0.5760580939059998,0.8435499302591699,Partition,9,WSQAOA,1
0.5760128839059999,0.8061204565224255,Partition,9,WSQAOA,1
0.5759814209059999,0.8725146010928194,Partition,9,WSQAOA,1
0.33426492607499986,0.8109597677283467,Partition,9,WSQAOA,1
0.33452443707499985,0.7656020920462256,Partition,9,WSQAOA,1
0.33438109507499986,0.7759705289046107,Partition,9,WSQAOA,1
0.39188655993699983,0.8279613798531799,Partition,9,WSQAOA,1
0.3917404709369999,0.8187287402027098,Partition,9,WSQAOA,1
0.39177038493699984,0.7982235841177792,Partition,9,WSQAOA,1
0.38029897781099986,0.8630916787770294,Partition,9,WSQAOA,1
0.3804557758109999,0.8633950619153059,Partition,9,WSQAOA,1
0.3804539838109999,0.8085906140241427,Partition,9,WSQAOA,1
0.3574073518929999,0.8723051715849408,Partition,9,WSQAOA,1
0.35719709689299983,0.8324268226118949,Partition,9,WSQAOA,1
0.3572770118929999,0.8064714958202349,Partition,9,WSQAOA,1
0.3343221813059999,0.8273880445921433,Partition,9,WSQAOA,1
0.33429109630599985,0.8147962419137368,Partition,9,WSQAOA,1
0.3342251753059998,0.7422267801039469,Partition,9,WSQAOA,1
0.32288008556999986,0.7101289737615785,Partition,9,WSQAOA,1
0.3228470475699999,0.8646249916684906,Partition,9,WSQAOA,1
0.3229107955699999,0.856253191152314,Partition,9,WSQAOA,1
0.3918922159759999,0.86813440630318,Partition,9,WSQAOA,1
0.3918310099759999,0.8367139470492662,Partition,9,WSQAOA,1
0.3917649619759999,0.7463182162626213,Partition,9,WSQAOA,1
0.39189561896699987,0.758819684834482,Partition,9,WSQAOA,1
0.39183715596699986,0.7083882462836574,Partition,9,WSQAOA,1
0.39191062196699983,0.8600631024310262,Partition,9,WSQAOA,1
0.3802732057009999,0.8157787573963361,Partition,9,WSQAOA,1
0.3804238817009999,0.8540771578333488,Partition,9,WSQAOA,1
0.3805173857009999,0.739019025852388,Partition,9,WSQAOA,1
0.4378208951759998,0.800403177030459,Partition,9,WSQAOA,1
0.43788210917599985,0.7434878687259733,Partition,9,WSQAOA,1
0.43775543717599985,0.8619768881349487,Partition,9,WSQAOA,1
0.35737169292399984,0.816270666586444,Partition,9,WSQAOA,1
0.35739452792399984,0.8288640471918202,Partition,9,WSQAOA,1
0.3574442789239999,0.7793253408393167,Partition,9,WSQAOA,1
0.3573408133299999,0.7450756453952835,Partition,9,WSQAOA,1
0.3572965643299999,0.8653606986035124,Partition,9,WSQAOA,1
0.35722706532999987,0.8518645259815726,Partition,9,WSQAOA,1
0.39173799205299986,0.7855425189914923,Partition,9,WSQAOA,1
0.3918852470529999,0.7250112572929263,Partition,9,WSQAOA,1
0.39184607805299987,0.7649182539910214,Partition,9,WSQAOA,1
0.33426258913399987,0.8557531565701234,Partition,9,WSQAOA,1
0.33416137713399985,0.8108082296102587,Partition,9,WSQAOA,1
0.33437942813399985,0.7271468417871816,Partition,9,WSQAOA,1
0.4263799315739999,0.8188810166026487,Partition,9,WSQAOA,1
0.4263088025739999,0.8590514899253439,Partition,9,WSQAOA,1
0.42644368557399986,0.847032676070896,Partition,9,WSQAOA,1
0.6916004686239998,0.6867563410123596,Partition,9,WSQAOA,1
1.032447870078001,0.8096961034737272,Partition,9,WSQAOA,2
1.0324488320780012,0.763117152940126,Partition,9,WSQAOA,2
1.032329331078001,0.7938908022894217,Partition,9,WSQAOA,2
2.7220842749830014,0.7923196978620085,Partition,9,WSQAOA,2
2.7221252859830014,0.7842974733157323,Partition,9,WSQAOA,2
2.7215691769830013,0.7604501338117847,Partition,9,WSQAOA,2
1.445338786609001,0.7929810732845551,Partition,9,WSQAOA,2
1.445481002609001,0.7710469323279114,Partition,9,WSQAOA,2
1.445291117609001,0.7659907846505924,Partition,9,WSQAOA,2
0.900714075808001,0.7874263289651037,Partition,9,WSQAOA,2
0.9008404088080011,0.7706421321221394,Partition,9,WSQAOA,2
0.9008111638080011,0.7023922504131151,Partition,9,WSQAOA,2
0.8633738808950011,0.7336338195326411,Partition,9,WSQAOA,2
0.863334250895001,0.79142003263909,Partition,9,WSQAOA,2
0.8631657478950011,0.7846156456700587,Partition,9,WSQAOA,2
1.1074409594580013,0.7838282911503067,Partition,9,WSQAOA,2
1.1074874184580012,0.7747388036843527,Partition,9,WSQAOA,2
1.107375039458001,0.7398724398892699,Partition,9,WSQAOA,2
0.7505862958770011,0.7890869514912185,Partition,9,WSQAOA,2
0.750663383877001,0.7567019797505551,Partition,9,WSQAOA,2
0.7505704198770011,0.7487638349429128,Partition,9,WSQAOA,2
2.9656615850720014,0.7222436721761487,Partition,9,WSQAOA,2
2.965585334072001,0.7569157171798891,Partition,9,WSQAOA,2
2.9663346390720013,0.7770602833708193,Partition,9,WSQAOA,2
1.5957203934260014,0.7976713762141371,Partition,9,WSQAOA,2
1.5956926434260013,0.7839734723685569,Partition,9,WSQAOA,2
1.5958833594260013,0.7885301774117415,Partition,9,WSQAOA,2
1.7270874553600013,0.7479883418274952,Partition,9,WSQAOA,2
1.7272717163600013,0.7198227870012225,Partition,9,WSQAOA,2
1.7272813373600013,0.7929683840654241,Partition,9,WSQAOA,2
1.2009859790160011,0.7980345487716717,Partition,9,WSQAOA,2
1.2015099990160012,0.7824453153740892,Partition,9,WSQAOA,2
1.2014546660160013,0.7956703066864605,Partition,9,WSQAOA,2
1.2762551204240011,0.7671374241150595,Partition,9,WSQAOA,2
1.2763854174240012,0.7752613057816117,Partition,9,WSQAOA,2
1.2763192484240011,0.7848811249792663,Partition,9,WSQAOA,2
